waitingTime,routeLength,normalWaiting,fitness,run
0.0,1362.96,0.0,delay,1
27.0,841.37,0.03209051903443194,delay,1
0.0,1268.96,0.0,delay,1
3.0,614.1,0.004885197850512946,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
4.0,614.1,0.006513597134017261,delay,1
0.0,614.1,0.0,delay,1
22.0,614.1,0.03582478423709493,delay,1
12.0,614.1,0.019540791402051783,delay,1
0.0,614.1,0.0,delay,1
0.0,589.53,0.0,delay,1
0.0,614.1,0.0,delay,1
6.0,1520.8,0.003945291951604419,delay,1
61.0,443.3,0.13760433115271825,delay,1
15.0,861.8,0.017405430494314228,delay,1
21.0,443.3,0.047371982855853825,delay,1
20.0,841.37,0.023770754840319954,delay,1
0.0,796.16,0.0,delay,1
8.0,443.3,0.018046469659372885,delay,1
0.0,1069.8,0.0,delay,1
0.0,1011.96,0.0,delay,1
2.0,1516.8,0.0013185654008438818,delay,1
0.0,861.8,0.0,delay,1
0.0,589.53,0.0,delay,1
0.0,443.3,0.0,delay,1
0.0,1332.96,0.0,delay,1
0.0,614.1,0.0,delay,1
35.0,1017.17,0.03440919413667332,delay,1
0.0,1289.6,0.0,delay,1
0.0,1332.96,0.0,delay,1
0.0,816.8,0.0,delay,1
0.0,1332.96,0.0,delay,1
21.0,610.17,0.034416637986135014,delay,1
0.0,589.53,0.0,delay,1
0.0,589.53,0.0,delay,1
20.0,610.17,0.03277775046298573,delay,1
0.0,796.16,0.0,delay,1
0.0,443.3,0.0,delay,1
34.0,841.37,0.040410283228543925,delay,1
15.0,610.17,0.024583312847239296,delay,1
0.0,1407.6,0.0,delay,1
12.0,610.17,0.019666650277791436,delay,1
6.0,272.5,0.022018348623853212,delay,1
2.0,1032.6,0.001936858415649816,delay,1
48.0,272.5,0.1761467889908257,delay,1
18.0,272.5,0.06605504587155964,delay,1
30.0,992.6,0.030223655047350393,delay,1
0.0,1268.96,0.0,delay,1
45.0,272.5,0.1651376146788991,delay,1
8.0,610.17,0.013111100185194291,delay,1
0.0,589.53,0.0,delay,1
0.0,272.5,0.0,delay,1
29.0,614.1,0.047223579221625143,delay,1
24.0,614.1,0.039081582804103565,delay,1
7.0,268.57,0.026063968425363966,delay,1
18.0,614.1,0.029311187103077674,delay,1
0.0,992.6,0.0,delay,1
33.0,614.1,0.0537371763556424,delay,1
20.0,614.1,0.03256798567008631,delay,1
0.0,247.93,0.0,delay,1
15.0,1407.6,0.010656436487638534,delay,1
0.0,1383.6,0.0,delay,1
0.0,1353.6,0.0,delay,1
0.0,796.16,0.0,delay,1
12.0,614.1,0.019540791402051783,delay,1
0.0,614.1,0.0,delay,1
0.0,1790.6,0.0,delay,1
32.0,614.1,0.05210877707213809,delay,1
24.0,614.1,0.039081582804103565,delay,1
14.0,614.1,0.022797589969060412,delay,1
0.0,610.17,0.0,delay,1
0.0,610.17,0.0,delay,1
11.0,1374.24,0.008004424263592968,delay,1
7.0,1374.24,0.005093724531377343,delay,1
37.0,614.1,0.06025077348965966,delay,1
22.0,614.1,0.03582478423709493,delay,1
1.0,614.1,0.0016283992835043153,delay,1
0.0,589.53,0.0,delay,1
0.0,589.53,0.0,delay,1
0.0,1289.6,0.0,delay,1
18.0,614.1,0.029311187103077674,delay,1
13.0,614.1,0.0211691906855561,delay,1
1.0,614.1,0.0016283992835043153,delay,1
26.0,1428.24,0.01820422337982412,delay,1
24.0,614.1,0.039081582804103565,delay,1
0.0,1811.24,0.0,delay,1
14.0,614.1,0.022797589969060412,delay,1
11.0,614.1,0.017912392118547466,delay,1
1.0,614.1,0.0016283992835043153,delay,1
0.0,589.53,0.0,delay,1
16.0,614.1,0.026054388536069045,delay,1
10.0,614.1,0.016283992835043153,delay,1
0.0,610.17,0.0,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
28.0,1310.24,0.021370130663084626,delay,1
25.0,882.44,0.028330538053578713,delay,1
0.0,1407.6,0.0,delay,1
0.0,820.73,0.0,delay,1
5.0,614.1,0.008141996417521577,delay,1
0.0,614.1,0.0,delay,1
0.0,820.73,0.0,delay,1
38.0,1794.53,0.021175460984213138,delay,1
0.0,614.1,0.0,delay,1
34.0,614.1,0.055365575639146715,delay,1
16.0,614.1,0.026054388536069045,delay,1
14.0,614.1,0.022797589969060412,delay,1
0.0,614.1,0.0,delay,1
0.0,1769.96,0.0,delay,1
1.0,614.1,0.0016283992835043153,delay,1
40.0,614.1,0.06513597134017261,delay,1
15.0,614.1,0.024425989252564728,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
25.0,614.1,0.04070998208760788,delay,1
30.0,614.1,0.048851978505129456,delay,1
3.0,610.17,0.004916662569447859,delay,1
0.0,589.53,0.0,delay,1
27.0,1545.37,0.017471544031526433,delay,1
3.0,1407.6,0.002131287297527707,delay,1
30.0,614.1,0.048851978505129456,delay,1
0.0,1386.96,0.0,delay,1
27.0,1069.8,0.025238362310712283,delay,1
34.0,614.1,0.055365575639146715,delay,1
22.0,614.1,0.03582478423709493,delay,1
0.0,247.93,0.0,delay,1
33.0,996.53,0.03311490873330457,delay,1
32.0,816.8,0.039177277179236046,delay,1
23.0,1794.53,0.012816726385181635,delay,1
30.0,1524.73,0.019675614698995886,delay,1
41.0,841.37,0.04873004742265591,delay,1
25.0,900.44,0.02776420416685176,delay,1
0.0,614.1,0.0,delay,1
35.0,1545.37,0.022648297818645375,delay,1
35.0,1520.8,0.023014203051025778,delay,1
13.0,841.37,0.01545099064620797,delay,1
10.0,614.1,0.016283992835043153,delay,1
31.0,614.1,0.05048037778863377,delay,1
13.0,614.1,0.0211691906855561,delay,1
0.0,589.53,0.0,delay,1
1.0,1069.8,0.0009347541596560105,delay,1
0.0,899.0,0.0,delay,1
11.0,841.37,0.013073915162175974,delay,1
34.0,614.1,0.055365575639146715,delay,1
3.0,614.1,0.004885197850512946,delay,1
2.0,614.1,0.0032567985670086306,delay,1
0.0,589.53,0.0,delay,1
21.0,1603.0,0.013100436681222707,delay,1
26.0,614.1,0.0423383813711122,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
21.0,1754.6,0.011968539838139747,delay,1
30.0,1032.6,0.029052876234747244,delay,1
12.0,614.1,0.019540791402051783,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
9.0,1289.6,0.006978908188585609,delay,1
0.0,589.53,0.0,delay,1
30.0,882.44,0.03399664566429445,delay,1
0.0,841.37,0.0,delay,1
10.0,816.8,0.012242899118511265,delay,1
0.0,878.36,0.0,delay,1
1.0,268.57,0.003723424060766281,delay,1
0.0,1090.44,0.0,delay,1
0.0,1310.24,0.0,delay,1
0.0,1053.24,0.0,delay,1
0.0,1524.73,0.0,delay,1
0.0,589.53,0.0,delay,1
28.0,816.8,0.03428011753183154,delay,1
29.0,614.1,0.047223579221625143,delay,1
30.0,614.1,0.048851978505129456,delay,1
25.0,610.17,0.04097218807873216,delay,1
9.0,614.1,0.014655593551538837,delay,1
0.0,589.53,0.0,delay,1
0.0,247.93,0.0,delay,1
33.0,882.44,0.0373963102307239,delay,1
0.0,1386.96,0.0,delay,1
7.0,816.8,0.008570029382957886,delay,1
4.0,610.17,0.0065555500925971455,delay,1
0.0,1404.24,0.0,delay,1
11.0,882.44,0.012465436743574634,delay,1
0.0,589.53,0.0,delay,1
40.0,1497.6,0.02670940170940171,delay,1
37.0,1013.24,0.03651652125853697,delay,1
0.0,1013.24,0.0,delay,1
0.0,610.17,0.0,delay,1
12.0,2338.8,0.00513083632632119,delay,1
25.0,1353.6,0.018469267139479908,delay,1
48.0,1017.17,0.047189751958866266,delay,1
4.0,816.8,0.004897159647404506,delay,1
20.0,1815.17,0.011018251733997366,delay,1
37.0,2154.96,0.017169692244867654,delay,1
0.0,1582.36,0.0,delay,1
0.0,971.96,0.0,delay,1
18.0,1790.6,0.010052496369931867,delay,1
0.0,816.8,0.0,delay,1
32.0,2298.96,0.013919337439537877,delay,1
32.0,1374.24,0.023285597857724997,delay,1
16.0,1017.17,0.01572991731962209,delay,1
31.0,614.1,0.05048037778863377,delay,1
0.0,589.53,0.0,delay,1
0.0,268.57,0.0,delay,1
0.0,2130.96,0.0,delay,1
3.0,2154.96,0.0013921372090433233,delay,1
2.0,2196.24,0.0009106472880923761,delay,1
21.0,1017.17,0.02064551648200399,delay,1
20.0,614.1,0.03256798567008631,delay,1
9.0,992.6,0.009067096514205118,delay,1
11.0,614.1,0.017912392118547466,delay,1
0.0,610.17,0.0,delay,1
7.0,1353.6,0.005171394799054374,delay,1
0.0,816.8,0.0,delay,1
48.0,443.3,0.10827881795623731,delay,1
2.0,614.1,0.0032567985670086306,delay,1
13.0,2431.16,0.005347241645963244,delay,1
0.0,614.1,0.0,delay,1
0.0,589.53,0.0,delay,1
31.0,443.3,0.06993006993006994,delay,1
0.0,878.36,0.0,delay,1
24.0,614.1,0.039081582804103565,delay,1
9.0,443.3,0.020302278366794494,delay,1
18.0,1032.6,0.017431725740848347,delay,1
12.0,614.1,0.019540791402051783,delay,1
0.0,614.1,0.0,delay,1
0.0,443.3,0.0,delay,1
0.0,247.93,0.0,delay,1
0.0,589.53,0.0,delay,1
12.0,614.1,0.019540791402051783,delay,1
37.0,614.1,0.06025077348965966,delay,1
56.0,272.5,0.20550458715596331,delay,1
34.0,268.57,0.12659641806605354,delay,1
41.0,614.1,0.06676437062367692,delay,1
34.0,614.1,0.055365575639146715,delay,1
23.0,614.1,0.03745318352059925,delay,1
40.0,443.3,0.09023234829686443,delay,1
0.0,272.5,0.0,delay,1
53.0,1404.24,0.03774283598245314,delay,1
24.0,996.53,0.024083569987857868,delay,1
45.0,272.5,0.1651376146788991,delay,1
0.0,1029.96,0.0,delay,1
15.0,614.1,0.024425989252564728,delay,1
16.0,614.1,0.026054388536069045,delay,1
5.0,614.1,0.008141996417521577,delay,1
61.0,443.3,0.13760433115271825,delay,1
6.0,614.1,0.009770395701025891,delay,1
0.0,614.1,0.0,delay,1
36.0,1790.6,0.020104992739863735,delay,1
10.0,614.1,0.016283992835043153,delay,1
19.0,443.3,0.0428603654410106,delay,1
22.0,268.57,0.08191532933685818,delay,1
12.0,996.53,0.012041784993928934,delay,1
3.0,614.1,0.004885197850512946,delay,1
5.0,614.1,0.008141996417521577,delay,1
5.0,614.1,0.008141996417521577,delay,1
0.0,614.1,0.0,delay,1
12.0,268.57,0.04468108872919537,delay,1
0.0,1407.6,0.0,delay,1
0.0,614.1,0.0,delay,1
11.0,996.53,0.011038302911101522,delay,1
23.0,614.1,0.03745318352059925,delay,1
32.0,614.1,0.05210877707213809,delay,1
21.0,614.1,0.03419638495359062,delay,1
18.0,614.1,0.029311187103077674,delay,1
8.0,1404.24,0.005697031846408022,delay,1
41.0,614.1,0.06676437062367692,delay,1
9.0,614.1,0.014655593551538837,delay,1
0.0,614.1,0.0,delay,1
37.0,614.1,0.06025077348965966,delay,1
26.0,614.1,0.0423383813711122,delay,1
0.0,614.1,0.0,delay,1
0.0,247.93,0.0,delay,1
0.0,1289.6,0.0,delay,1
22.0,1017.17,0.021628636314480372,delay,1
11.0,614.1,0.017912392118547466,delay,1
0.0,268.57,0.0,delay,1
50.0,1545.37,0.03235471116949339,delay,1
0.0,1353.6,0.0,delay,1
0.0,1386.96,0.0,delay,1
9.0,614.1,0.014655593551538837,delay,1
18.0,1545.37,0.01164769602101762,delay,1
20.0,1374.24,0.014553498661078123,delay,1
27.0,841.37,0.03209051903443194,delay,1
0.0,1268.96,0.0,delay,1
21.0,614.1,0.03419638495359062,delay,1
14.0,614.1,0.022797589969060412,delay,1
0.0,589.53,0.0,delay,1
20.0,1500.16,0.013331911262798634,delay,1
24.0,614.1,0.039081582804103565,delay,1
0.0,614.1,0.0,delay,1
8.0,610.17,0.013111100185194291,delay,1
15.0,614.1,0.024425989252564728,delay,1
11.0,614.1,0.017912392118547466,delay,1
0.0,589.53,0.0,delay,1
2.0,614.1,0.0032567985670086306,delay,1
0.0,614.1,0.0,delay,1
88.0,1518.24,0.05796185056381073,delay,1
29.0,1524.73,0.019019760875696026,delay,1
29.0,841.37,0.034467594518463936,delay,1
39.0,614.1,0.0635075720566683,delay,1
0.0,614.1,0.0,delay,1
45.0,614.1,0.07327796775769418,delay,1
0.0,614.1,0.0,delay,1
0.0,589.53,0.0,delay,1
37.0,614.1,0.06025077348965966,delay,1
28.0,614.1,0.045595179938120824,delay,1
0.0,614.1,0.0,delay,1
39.0,614.1,0.0635075720566683,delay,1
8.0,614.1,0.013027194268034522,delay,1
0.0,614.1,0.0,delay,1
5.0,614.1,0.008141996417521577,delay,1
0.0,268.57,0.0,delay,1
45.0,1794.53,0.025076203797094503,delay,1
0.0,614.1,0.0,delay,1
58.0,1854.6,0.0312735899924512,delay,1
0.0,1386.96,0.0,delay,1
22.0,2436.73,0.009028493103462426,delay,1
0.0,589.53,0.0,delay,1
0.0,841.37,0.0,delay,1
0.0,1011.96,0.0,delay,1
54.0,2562.53,0.021072924024304104,delay,1
0.0,841.37,0.0,delay,1
65.0,1815.17,0.03580931813549144,delay,1
25.0,1794.53,0.013931224331719168,delay,1
18.0,820.73,0.021931694954491734,delay,1
66.0,1838.13,0.03590605669892771,delay,1
64.0,1794.53,0.035663934289201074,delay,1
19.0,1407.6,0.013498152884342144,delay,1
0.0,589.53,0.0,delay,1
47.0,2583.17,0.01819469876159912,delay,1
0.0,1524.73,0.0,delay,1
0.0,796.16,0.0,delay,1
0.0,247.93,0.0,delay,1
45.0,1794.53,0.025076203797094503,delay,1
31.0,1815.17,0.017078290187695917,delay,1
28.0,992.6,0.028208744710860365,delay,1
0.0,268.57,0.0,delay,1
6.0,1790.6,0.0033508321233106223,delay,1
0.0,1500.16,0.0,delay,1
40.0,614.1,0.06513597134017261,delay,1
46.0,2151.6,0.021379438557352668,delay,1
18.0,837.44,0.02149407718761941,delay,1
0.0,610.17,0.0,delay,1
0.0,589.53,0.0,delay,1
9.0,837.44,0.010747038593809705,delay,1
0.0,589.53,0.0,delay,1
20.0,1815.17,0.011018251733997366,delay,1
23.0,1404.24,0.016378966558423063,delay,1
26.0,1032.6,0.02517915940344761,delay,1
26.0,614.1,0.0423383813711122,delay,1
20.0,614.1,0.03256798567008631,delay,1
18.0,614.1,0.029311187103077674,delay,1
0.0,589.53,0.0,delay,1
0.0,1790.6,0.0,delay,1
41.0,614.1,0.06676437062367692,delay,1
7.0,816.8,0.008570029382957886,delay,1
12.0,614.1,0.019540791402051783,delay,1
6.0,614.1,0.009770395701025891,delay,1
0.0,589.53,0.0,delay,1
30.0,992.6,0.030223655047350393,delay,1
25.0,1032.6,0.024210730195622702,delay,1
40.0,614.1,0.06513597134017261,delay,1
18.0,614.1,0.029311187103077674,delay,1
11.0,614.1,0.017912392118547466,delay,1
6.0,614.1,0.009770395701025891,delay,1
54.0,1811.24,0.02981382919988516,delay,1
49.0,614.1,0.07979156489171145,delay,1
11.0,614.1,0.017912392118547466,delay,1
0.0,589.53,0.0,delay,1
0.0,268.57,0.0,delay,1
0.0,614.1,0.0,delay,1
12.0,614.1,0.019540791402051783,delay,1
0.0,1428.24,0.0,delay,1
35.0,2175.6,0.016087516087516088,delay,1
21.0,1407.6,0.014919011082693948,delay,1
23.0,1353.6,0.016991725768321513,delay,1
18.0,1353.6,0.013297872340425532,delay,1
19.0,1407.6,0.013498152884342144,delay,1
0.0,1811.24,0.0,delay,1
10.0,1032.6,0.009684292078249081,delay,1
0.0,861.8,0.0,delay,1
84.0,2201.6,0.03815406976744186,delay,1
17.0,1374.24,0.012370473861916404,delay,1
36.0,2151.6,0.016731734523145567,delay,1
0.0,1773.8,0.0,delay,1
12.0,992.6,0.012089462018940157,delay,1
29.0,2583.17,0.011226516257156904,delay,1
10.0,2175.6,0.00459643316786174,delay,1
31.0,614.1,0.05048037778863377,delay,1
15.0,614.1,0.024425989252564728,delay,1
42.0,1524.73,0.027545860578594244,delay,1
0.0,1407.6,0.0,delay,1
4.0,1032.6,0.003873716831299632,delay,1
33.0,614.1,0.0537371763556424,delay,1
26.0,614.1,0.0423383813711122,delay,1
0.0,1332.96,0.0,delay,1
27.0,996.53,0.027094016236340102,delay,1
36.0,614.1,0.05862237420615535,delay,1
27.0,614.1,0.04396678065461651,delay,1
22.0,614.1,0.03582478423709493,delay,1
10.0,1013.24,0.009869330069874857,delay,1
1.0,1032.6,0.000968429207824908,delay,1
0.0,1029.96,0.0,delay,1
35.0,614.1,0.056993974922651035,delay,1
27.0,614.1,0.04396678065461651,delay,1
21.0,614.1,0.03419638495359062,delay,1
18.0,2154.96,0.00835282325425994,delay,1
20.0,1017.17,0.01966239664952761,delay,1
1.0,1032.6,0.000968429207824908,delay,1
16.0,614.1,0.026054388536069045,delay,1
14.0,1017.17,0.013763677654669328,delay,1
32.0,614.1,0.05210877707213809,delay,1
0.0,614.1,0.0,delay,1
29.0,3023.6,0.00959121576928165,delay,1
0.0,1332.96,0.0,delay,1
8.0,614.1,0.013027194268034522,delay,1
13.0,614.1,0.0211691906855561,delay,1
0.0,589.53,0.0,delay,1
11.0,614.1,0.017912392118547466,delay,1
4.0,614.1,0.006513597134017261,delay,1
39.0,614.1,0.0635075720566683,delay,1
36.0,614.1,0.05862237420615535,delay,1
17.0,614.1,0.027682787819573357,delay,1
6.0,614.1,0.009770395701025891,delay,1
5.0,614.1,0.008141996417521577,delay,1
0.0,614.1,0.0,delay,1
23.0,614.1,0.03745318352059925,delay,1
17.0,614.1,0.027682787819573357,delay,1
9.0,614.1,0.014655593551538837,delay,1
24.0,996.53,0.024083569987857868,delay,1
16.0,614.1,0.026054388536069045,delay,1
6.0,614.1,0.009770395701025891,delay,1
1.0,614.1,0.0016283992835043153,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
7.0,996.53,0.007024374579791878,delay,1
29.0,610.17,0.047527738171329305,delay,1
0.0,996.53,0.0,delay,1
8.0,614.1,0.013027194268034522,delay,1
52.0,272.5,0.1908256880733945,delay,1
38.0,443.3,0.0857207308820212,delay,1
34.0,272.5,0.12477064220183487,delay,1
20.0,272.5,0.07339449541284404,delay,1
20.0,610.17,0.03277775046298573,delay,1
0.0,614.1,0.0,delay,1
0.0,614.1,0.0,delay,1
10.0,820.73,0.01218427497471763,delay,1
7.0,614.1,0.011398794984530206,delay,1
19.0,443.3,0.0428603654410106,delay,1
0.0,443.3,0.0,delay,1
0.0,272.5,0.0,delay,1
0.0,589.53,0.0,delay,1
11.0,1383.6,0.007950274645851402,delay,1
13.0,610.17,0.021305537800940723,delay,1
0.0,899.0,0.0,delay,1
10.0,614.1,0.016283992835043153,delay,1
10.0,268.57,0.03723424060766281,delay,1
5.0,610.17,0.008194437615746432,delay,1
0.0,820.73,0.0,delay,1
24.0,614.1,0.039081582804103565,delay,1
42.0,614.1,0.06839276990718124,delay,1
57.0,1545.37,0.03688437073322247,delay,1
2.0,614.1,0.0032567985670086306,delay,1
48.0,2340.24,0.020510716849553894,delay,1
0.0,589.53,0.0,delay,1
0.0,272.5,0.0,delay,1
56.0,443.3,0.12632528761561018,delay,1
33.0,443.3,0.07444168734491315,delay,1
0.0,614.1,0.0,delay,1
0.0,247.93,0.0,delay,1
27.0,1353.6,0.0199468085106383,delay,1
0.0,971.96,0.0,delay,1
34.0,2562.53,0.013268137348635918,delay,1
0.0,1289.6,0.0,delay,1
0.0,614.1,0.0,delay,1
0.0,1289.6,0.0,delay,1
31.0,1794.53,0.01727471817133177,delay,1
19.0,1790.6,0.010610968390483637,delay,1
1.0,1353.6,0.0007387706855791963,delay,1
0.0,614.1,0.0,delay,1
23.0,1518.24,0.015149120033723259,delay,1
5.0,1524.73,0.0032792691164993146,delay,1
25.0,610.17,0.04097218807873216,delay,1
36.0,614.1,0.05862237420615535,delay,1
42.0,2151.6,0.01952035694366983,delay,1
0.0,589.53,0.0,delay,1
2.0,1289.6,0.0015508684863523574,delay,1
22.0,614.1,0.03582478423709493,delay,1
0.0,589.53,0.0,delay,1
0.0,268.57,0.0,delay,1
0.0,614.1,0.0,delay,1
38.0,614.1,0.06187917277316398,delay,1
26.0,614.1,0.0423383813711122,delay,1
10.0,2151.6,0.0046477040342071015,delay,1
18.0,614.1,0.029311187103077674,delay,1
14.0,614.1,0.022797589969060412,delay,1
0.0,841.16,0.0,delay,1
6.0,614.1,0.009770395701025891,delay,1
0.0,1362.96,0.0,delay,1
24.0,614.1,0.039081582804103565,delay,1
0.0,610.17,0.0,delay,1
29.0,2196.24,0.013204385677339454,delay,1
0.0,1518.24,0.0,delay,1
0.0,610.17,0.0,delay,1
47.0,3087.6,0.015222179038735588,delay,1
0.0,1383.6,0.0,delay,1
34.0,820.73,0.04142653491403994,delay,1
27.0,820.73,0.0328975424317376,delay,1
13.0,614.1,0.0211691906855561,delay,1
0.0,1362.96,0.0,delay,1
48.0,1524.73,0.03148098351839342,delay,1
0.0,1663.16,0.0,delay,1
45.0,2175.6,0.020683949255377827,delay,1
45.0,2175.6,0.020683949255377827,delay,1
21.0,1428.24,0.014703411191396403,delay,1
48.0,614.1,0.07816316560820713,delay,1
36.0,2154.96,0.01670564650851988,delay,1
32.0,614.1,0.05210877707213809,delay,1
0.0,610.17,0.0,delay,1
39.0,882.44,0.04419563936358279,delay,1
35.0,614.1,0.056993974922651035,delay,1
0.0,610.17,0.0,delay,1
42.0,1520.8,0.027617043661230932,delay,1
21.0,1407.6,0.014919011082693948,delay,1
33.0,882.44,0.0373963102307239,delay,1
46.0,614.1,0.0749063670411985,delay,1
5.0,1428.24,0.003500812188427715,delay,1
0.0,1353.6,0.0,delay,1
38.0,614.1,0.06187917277316398,delay,1
19.0,614.1,0.03093958638658199,delay,1
13.0,2196.24,0.005919207372600445,delay,1
3.0,1407.6,0.002131287297527707,delay,1
0.0,589.53,0.0,delay,1
0.0,589.53,0.0,delay,1
27.0,882.44,0.03059698109786501,delay,1
57.0,614.1,0.09281875915974597,delay,1
29.0,614.1,0.047223579221625143,delay,1
33.0,1516.8,0.021756329113924052,delay,1
57.0,1090.44,0.052272477165181026,delay,1
0.0,1407.6,0.0,delay,1
49.0,614.1,0.07979156489171145,delay,1
40.0,614.1,0.06513597134017261,delay,1
35.0,614.1,0.056993974922651035,delay,1
9.0,614.1,0.014655593551538837,delay,1
0.0,614.1,0.0,delay,1
0.0,1407.6,0.0,delay,1
41.0,614.1,0.06676437062367692,delay,1
27.0,614.1,0.04396678065461651,delay,1
8.0,614.1,0.013027194268034522,delay,1
9.0,1790.6,0.005026248184965934,delay,1
0.0,589.53,0.0,delay,1
0.0,614.1,0.0,delay,1
0.0,589.53,0.0,delay,1
0.0,1386.96,0.0,delay,1
30.0,614.1,0.048851978505129456,delay,1
26.0,614.1,0.0423383813711122,delay,1
0.0,614.1,0.0,delay,1
0.0,589.53,0.0,delay,1
83.0,2583.17,0.03213106377048355,delay,1
4.0,1310.24,0.0030528758090120896,delay,1
