waitingTime,routeLength,normalWaiting,fitness,run
0.0,272.5,0.0,normal_delay,2
0.0,247.93,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,443.3,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,443.3,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,589.53,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,796.16,0.0,normal_delay,2
13.0,614.1,0.0211691906855561,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,837.44,0.0,normal_delay,2
1.0,614.1,0.0016283992835043153,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
10.0,610.17,0.016388875231492864,normal_delay,2
5.0,610.17,0.008194437615746432,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
35.0,272.5,0.12844036697247707,normal_delay,2
0.0,589.53,0.0,normal_delay,2
9.0,272.5,0.03302752293577982,normal_delay,2
5.0,272.5,0.01834862385321101,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,610.17,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
1.0,272.5,0.003669724770642202,normal_delay,2
0.0,589.53,0.0,normal_delay,2
0.0,1032.6,0.0,normal_delay,2
0.0,610.17,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,272.5,0.0,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,272.5,0.0,normal_delay,2
30.0,614.1,0.048851978505129456,normal_delay,2
0.0,971.96,0.0,normal_delay,2
29.0,614.1,0.047223579221625143,normal_delay,2
39.0,614.1,0.0635075720566683,normal_delay,2
0.0,247.93,0.0,normal_delay,2
0.0,589.53,0.0,normal_delay,2
0.0,1050.6,0.0,normal_delay,2
17.0,614.1,0.027682787819573357,normal_delay,2
26.0,614.1,0.0423383813711122,normal_delay,2
19.0,614.1,0.03093958638658199,normal_delay,2
0.0,614.1,0.0,normal_delay,2
0.0,610.17,0.0,normal_delay,2
